ID,TIME,obs,obsid
32,9,-0.254747,yG1
32,10,0.307669,yG1
32,11,-0.208795,yG1
32,12,-0.248043,yG1
32,13,0.232651,yG1
32,14,0.440496,yG1
32,15,0.126916,yG1
32,16,-0.221995,yG1
32,17,-0.259058,yG1
32,18,-0.154025,yG1
32,19,0.392518,yG1
32,20,0.0670107,yG1
32,21,-0.164779,yG1
32,1,0.348284,yG2
32,2,0.369033,yG2
32,3,0.0317731,yG2
32,4,-0.0406041,yG2
32,5,0.285644,yG2
32,6,0.118683,yG2
32,7,-0.0293439,yG2
32,8,0.0974215,yG2
32,9,-0.501613,yG2
32,10,-0.248494,yG2
32,11,-0.0601773,yG2
32,12,0.130412,yG2
32,13,-0.308864,yG2
32,14,0.28834,yG2
32,15,-0.34881,yG2
32,16,0.0489827,yG2
32,17,0.374018,yG2
32,18,0.0909218,yG2
32,19,-0.507257,yG2
32,20,-0.00066958,yG2
32,21,-0.100331,yG2
32,1,-0.396032,yG3
32,2,-0.189486,yG3
32,3,0.673607,yG3
32,4,-0.232371,yG3
32,5,-0.418141,yG3
32,6,0.15999,yG3
32,7,-0.0979914,yG3
32,8,0.327148,yG3
32,9,1.08516,yG3
32,10,0.202461,yG3
32,11,0.278398,yG3
32,12,0.313996,yG3
32,13,0.651025,yG3
32,14,-0.318267,yG3
32,15,0.660747,yG3
32,16,-0.199604,yG3
32,17,-0.109758,yG3
32,18,0.405662,yG3
32,19,-0.46756,yG3
32,20,-0.441066,yG3
32,21,0.152112,yG3
32,1,-0.122802,yG4
32,2,-0.368882,yG4
32,3,0.475778,yG4
32,4,-0.00316154,yG4
32,5,0.316344,yG4
32,6,0.16962,yG4
32,7,0.209493,yG4
32,8,-0.111339,yG4
32,9,-0.0207945,yG4
32,10,-0.186078,yG4
32,11,0.648386,yG4
32,12,-0.105673,yG4
32,13,-0.105424,yG4
32,14,0.104756,yG4
32,15,0.0350473,yG4
32,16,0.0686527,yG4
32,17,0.184755,yG4
32,18,-0.3158,yG4
32,19,-0.538835,yG4
32,20,-0.0649437,yG4
32,21,-0.394323,yG4
32,1,0.0477164,yG5
32,2,-0.123795,yG5
32,3,-0.187307,yG5
32,4,-0.168181,yG5
32,5,-0.0131701,yG5
32,6,0.673479,yG5
32,7,0.299561,yG5
32,8,0.305577,yG5
32,9,-0.317593,yG5
32,10,-0.0467142,yG5
32,11,-0.025536,yG5
32,12,-0.305661,yG5
32,13,-0.0836198,yG5
32,14,-0.411807,yG5
32,15,-0.00712534,yG5
32,16,0.0568342,yG5
32,17,-0.0773197,yG5
32,18,0.225828,yG5
32,19,0.119739,yG5
32,20,0.0379258,yG5
32,21,0.546576,yG5
33,0,2.87321,yAB
33,7,3.55814,yAB
33,21,3.4919,yAB
33,123,2.59386,yAB
33,180,2.15125,yAB
33,300,0.93578,yAB
33,1,0.901719,yG1
33,2,0.462811,yG1
33,3,0.438009,yG1
33,4,0.551877,yG1
33,5,0.380033,yG1
33,6,0.0818267,yG1
33,7,-0.269735,yG1
33,8,0.295504,yG1
33,9,0.319356,yG1
33,10,-0.0536811,yG1
33,11,0.238446,yG1
33,12,-0.197405,yG1
33,13,0.119147,yG1
33,14,-0.0773263,yG1
33,15,-0.094709,yG1
33,16,0.289964,yG1
33,17,0.205662,yG1
33,18,0.0520578,yG1
33,19,0.301616,yG1
33,20,-0.130619,yG1
33,21,-0.0460433,yG1
33,1,0.131898,yG2
33,2,0.240017,yG2
33,3,0.0801521,yG2
33,4,-0.264789,yG2
33,5,-0.135597,yG2
33,6,-0.172756,yG2
33,7,-0.123444,yG2
33,8,-0.0221437,yG2
33,9,0.00594302,yG2
33,10,-0.0517022,yG2
33,11,-0.559805,yG2
33,12,0.517918,yG2
33,13,0.358283,yG2
33,14,0.295499,yG2
33,15,0.143597,yG2
33,16,0.638117,yG2
33,17,-0.0751578,yG2
33,18,-0.30846,yG2
33,19,0.572577,yG2
33,20,-0.52477,yG2
33,21,0.252746,yG2
33,1,0.0760524,yG3
33,2,-0.39293,yG3
33,3,-0.217174,yG3
33,4,-0.523879,yG3
33,5,-0.234656,yG3
33,6,-0.200047,yG3
33,7,-0.22514,yG3
33,8,0.599155,yG3
33,9,-0.223389,yG3
33,10,0.120122,yG3
33,11,-0.157193,yG3
33,12,-0.517743,yG3
33,13,-0.312403,yG3
33,14,-0.233224,yG3
33,15,0.303169,yG3
33,16,0.394716,yG3
33,17,-0.557788,yG3
33,18,0.112317,yG3
33,19,-0.14612,yG3
33,20,-0.163062,yG3
33,21,-0.35272,yG3
33,1,0.105984,yG4
33,2,-0.659799,yG4
33,3,0.260986,yG4
33,4,-0.0557655,yG4
33,5,-0.234734,yG4
33,6,0.686107,yG4
33,7,-0.218756,yG4
33,8,0.321123,yG4
33,9,-0.337106,yG4
33,10,-0.279012,yG4
33,11,0.140747,yG4
33,12,0.439547,yG4
33,13,-0.171984,yG4
33,14,-0.510804,yG4
33,15,0.121573,yG4
33,16,0.414115,yG4
33,17,-0.617209,yG4
33,18,0.0287283,yG4
33,19,-0.623884,yG4
33,20,0.138167,yG4
33,21,-0.148132,yG4
33,1,0.123251,yG5
33,2,0.205316,yG5
33,3,-0.108544,yG5
33,4,0.193275,yG5
33,5,-0.0248929,yG5
33,6,-0.673836,yG5
33,7,-0.580739,yG5
33,8,0.530129,yG5
33,9,0.224186,yG5
33,10,-0.536226,yG5
33,11,-0.228054,yG5
33,12,0.18274,yG5
33,13,-0.213598,yG5
33,14,-0.060726,yG5
33,15,-0.139453,yG5
33,16,-0.326176,yG5
33,17,-0.347041,yG5
33,18,0.0284361,yG5
33,19,-0.0878736,yG5
33,20,-0.0793801,yG5
33,21,0.153323,yG5
34,0,2.9422,yAB
34,7,4.31404,yAB
34,21,4.39706,yAB
34,123,3.64688,yAB
34,180,2.94941,yAB
34,300,2.15455,yAB
34,1,0.125978,yG1
34,2,0.689352,yG1
34,3,0.257551,yG1
34,4,0.317652,yG1
34,5,0.17138,yG1
34,6,0.195943,yG1
34,7,0.0471071,yG1
34,8,0.629059,yG1
34,9,0.0334671,yG1
34,10,0.230919,yG1
34,11,-0.203835,yG1
34,12,0.377276,yG1
34,13,0.509658,yG1
34,14,-0.0768607,yG1
34,15,0.165353,yG1
34,16,-0.179002,yG1
34,17,-0.788399,yG1
34,18,0.304415,yG1
34,19,-0.348933,yG1
34,20,0.125802,yG1
34,21,-0.132576,yG1
34,1,0.114867,yG2
34,2,0.146513,yG2
34,3,-0.144489,yG2
34,4,-0.250438,yG2
34,5,0.365726,yG2
34,6,-0.255309,yG2
34,7,0.389023,yG2
34,8,0.00979895,yG2
34,9,0.569615,yG2
34,10,-0.182185,yG2
34,11,-0.402797,yG2
34,12,0.136296,yG2
34,13,0.0608069,yG2
34,14,0.125187,yG2
34,15,0.0692242,yG2
34,16,-0.254271,yG2
34,17,0.07353,yG2
34,18,-0.00188102,yG2
34,19,-0.0285809,yG2
34,20,-0.302336,yG2
34,21,0.102076,yG2
34,1,0.0532108,yG3
34,2,0.399285,yG3
34,3,-0.440798,yG3
34,4,-0.152994,yG3
34,5,0.343054,yG3
34,6,-0.350717,yG3
34,7,0.0604384,yG3
34,8,0.321155,yG3
34,9,-0.439077,yG3
34,10,0.255927,yG3
34,11,0.385659,yG3
34,12,-0.444788,yG3
34,13,-0.455685,yG3
34,14,-0.0169003,yG3
34,15,0.243828,yG3
34,16,0.67539,yG3
34,17,-0.393034,yG3
34,18,-0.230682,yG3
34,19,-0.206761,yG3
34,20,0.138889,yG3
34,21,0.365265,yG3
34,1,-0.107346,yG4
34,2,-0.504279,yG4
34,3,0.29047,yG4
34,4,-0.807113,yG4
34,5,-0.00874844,yG4
34,6,-0.909505,yG4
34,7,0.105688,yG4
34,8,0.219802,yG4
34,9,-0.383443,yG4
34,10,0.187688,yG4
34,11,0.843767,yG4
34,12,0.276188,yG4
34,13,-0.295192,yG4
34,14,-0.0895343,yG4
34,15,-0.403726,yG4
34,16,0.185787,yG4
34,17,0.234557,yG4
34,18,-0.125373,yG4
34,19,-0.505355,yG4
34,20,-0.0277749,yG4
34,21,0.224224,yG4
34,1,-0.30045,yG5
34,2,0.175105,yG5
34,3,0.0657925,yG5
34,4,0.407404,yG5
34,5,0.088698,yG5
34,6,-0.0972329,yG5
34,7,-0.16842,yG5
34,8,0.160245,yG5
34,9,-0.10129,yG5
34,10,-0.128456,yG5
34,11,-0.558015,yG5
34,12,-0.125573,yG5
34,13,-0.295313,yG5
34,14,0.602049,yG5
34,15,-0.345541,yG5
34,16,-0.429005,yG5
34,17,-0.0425779,yG5
34,18,0.0978358,yG5
34,19,0.445797,yG5
34,20,0.25476,yG5
34,21,-0.133484,yG5
35,0,2.94711,yAB
35,7,4.00892,yAB
35,21,3.82766,yAB
35,123,1.96786,yAB
35,180,1.04887,yAB
35,300,-1.06817,yAB
35,1,0.451581,yG1
35,2,0.215133,yG1
35,3,0.00870377,yG1
35,4,-0.175561,yG1
35,5,0.0381235,yG1
35,6,0.113596,yG1
35,7,0.412414,yG1
35,8,0.47184,yG1
35,9,0.321338,yG1
35,10,-0.198633,yG1
35,11,0.390042,yG1
35,12,-0.358273,yG1
35,13,-0.444303,yG1
35,14,-0.182866,yG1
35,15,-0.20948,yG1
35,16,0.265856,yG1
35,17,-0.053076,yG1
35,18,0.239358,yG1
35,19,0.0180429,yG1
35,20,-0.108772,yG1
35,21,-0.131368,yG1
35,1,-0.528124,yG2
35,2,-0.327882,yG2
35,3,-0.46351,yG2
35,4,-0.321418,yG2
35,5,0.158749,yG2
35,6,-0.395167,yG2
35,7,-0.4768,yG2
35,8,-0.56117,yG2
35,9,0.174987,yG2
35,10,0.18063,yG2
35,11,-0.226654,yG2
35,12,-0.345274,yG2
35,13,0.139053,yG2
35,14,0.427661,yG2
35,15,0.28188,yG2
35,16,0.125405,yG2
35,17,0.26814,yG2
35,18,0.332665,yG2
35,19,-0.863637,yG2
35,20,-0.102716,yG2
35,21,-0.429875,yG2
35,1,-0.676143,yG3
35,2,-0.039384,yG3
35,3,0.463741,yG3
35,4,-0.0385877,yG3
35,5,-0.172268,yG3
35,6,0.166982,yG3
35,7,0.184197,yG3
35,8,-0.46817,yG3
35,9,0.224782,yG3
35,10,0.163356,yG3
35,11,0.146669,yG3
35,12,-0.104092,yG3
35,13,0.290074,yG3
35,14,-0.473269,yG3
35,15,0.149236,yG3
35,16,-0.141201,yG3
35,17,-0.707952,yG3
35,18,0.419593,yG3
35,19,-0.590423,yG3
35,20,0.0110041,yG3
35,21,0.285933,yG3
35,1,-0.31783,yG4
35,2,0.140277,yG4
35,3,-0.0530579,yG4
35,4,-0.341744,yG4
35,5,-0.28247,yG4
35,6,-0.552706,yG4
35,7,-0.0690713,yG4
35,8,-0.44576,yG4
35,9,0.521261,yG4
35,10,0.184776,yG4
35,11,0.544484,yG4
35,12,0.0275734,yG4
35,13,0.0545669,yG4
35,14,0.541857,yG4
35,15,0.46444,yG4
35,16,-0.440097,yG4
35,17,-0.613131,yG4
35,18,0.0890851,yG4
35,19,-0.101903,yG4
35,20,-0.101219,yG4
35,21,-0.160812,yG4
35,1,0.109328,yG5
35,2,0.0807909,yG5
35,3,-0.21769,yG5
35,4,-0.485651,yG5
35,5,-0.00538544,yG5
35,6,0.380695,yG5
35,7,-0.318957,yG5
35,8,0.0978645,yG5
35,9,0.293059,yG5
35,10,-0.28425,yG5
35,11,-0.127655,yG5
35,12,-0.0217148,yG5
35,13,1.16653,yG5
35,14,-0.28609,yG5
35,15,0.173122,yG5
35,16,-0.40548,yG5
35,17,0.232866,yG5
35,18,-0.0436238,yG5
35,19,-1.04652,yG5
35,20,-0.186065,yG5
35,21,0.170479,yG5
36,0,2.92165,yAB
36,7,3.82551,yAB
36,21,3.75947,yAB
36,123,2.81977,yAB
36,180,2.27547,yAB
36,300,1.00348,yAB
36,1,0.482096,yG1
36,2,0.00690642,yG1
36,3,0.155575,yG1
36,4,0.36032,yG1
36,5,-0.103724,yG1
36,6,-0.209059,yG1
36,7,0.37117,yG1
36,8,-0.276997,yG1
36,9,-0.37411,yG1
36,10,0.0689766,yG1
36,11,0.144096,yG1
36,12,-0.0620242,yG1
36,13,0.108361,yG1
36,14,0.326023,yG1
36,15,0.0641514,yG1
36,16,-0.163602,yG1
36,17,0.0974999,yG1
36,18,0.0300149,yG1
36,19,-0.023481,yG1
36,20,-0.260188,yG1
36,21,-0.140714,yG1
36,1,0.160752,yG2
36,2,0.0395421,yG2
36,3,0.197874,yG2
36,4,-4.19567e-05,yG2
36,5,0.126599,yG2
36,6,-0.0433232,yG2
36,7,0.694875,yG2
36,8,0.298777,yG2
36,9,-0.0337715,yG2
36,10,0.0389254,yG2
36,11,-0.240832,yG2
36,12,-0.448686,yG2
36,13,0.0521258,yG2
36,14,-0.185594,yG2
36,15,-0.253696,yG2
36,16,-0.251186,yG2
36,17,-0.408253,yG2
36,18,0.4039,yG2
36,19,-0.224899,yG2
36,20,0.0758173,yG2
36,21,-0.0543352,yG2
36,1,-0.817026,yG3
36,2,-0.13591,yG3
36,3,-0.328047,yG3
36,4,0.358682,yG3
36,5,-0.0487497,yG3
36,6,0.217568,yG3
36,7,0.254142,yG3
36,8,0.849122,yG3
36,9,-0.140032,yG3
36,10,-0.425347,yG3
36,11,0.378664,yG3
36,12,-0.614967,yG3
36,13,-0.273249,yG3
36,14,0.460756,yG3
36,15,-0.0606774,yG3
36,16,0.347789,yG3
36,17,0.362459,yG3
36,18,0.3007,yG3
36,19,-0.0840264,yG3
36,20,0.155383,yG3
36,21,0.0986323,yG3
36,1,-0.349467,yG4
36,2,-0.0845232,yG4
36,3,0.162808,yG4
36,4,-0.464972,yG4
36,5,-0.300941,yG4
36,6,-0.388301,yG4
36,7,0.384258,yG4
36,8,-0.384803,yG4
36,9,0.365945,yG4
36,10,-0.326204,yG4
36,11,-0.300987,yG4
36,12,0.355362,yG4
36,13,0.583716,yG4
36,14,-0.0954825,yG4
36,15,0.161853,yG4
36,16,0.456804,yG4
36,17,-0.0870838,yG4
36,18,0.433141,yG4
36,19,-0.619063,yG4
36,20,-0.229577,yG4
36,21,-0.268945,yG4
36,1,0.379282,yG5
36,2,0.126392,yG5
36,3,0.156558,yG5
36,4,0.164317,yG5
36,5,-0.37761,yG5
36,6,-0.030862,yG5
36,7,-0.0532971,yG5
36,8,0.369808,yG5
36,9,0.125548,yG5
36,10,-0.537784,yG5
36,11,-0.305663,yG5
36,12,-0.0254541,yG5
36,13,0.113996,yG5
36,14,-0.2544,yG5
36,15,-0.164701,yG5
36,16,0.342581,yG5
36,17,-0.595084,yG5
36,18,0.681032,yG5
36,19,0.00926922,yG5
36,20,-0.0733516,yG5
36,21,0.339581,yG5
37,0,2.91871,yAB
37,7,3.67372,yAB
37,21,3.83341,yAB
37,123,2.80853,yAB
37,180,2.22539,yAB
37,300,1.23269,yAB
37,1,-0.379433,yG1
37,2,-0.0308284,yG1
37,3,0.775447,yG1
37,4,0.515276,yG1
37,5,0.365325,yG1
37,6,0.472903,yG1
37,7,0.231317,yG1
37,8,0.336957,yG1
37,9,-0.348417,yG1
37,10,0.188117,yG1
37,11,-0.0720307,yG1
37,12,-0.836517,yG1
37,13,-0.124552,yG1
37,14,0.0872742,yG1
37,15,0.254002,yG1
37,16,-0.115223,yG1
37,17,0.589431,yG1
37,18,-0.105114,yG1
37,19,0.076651,yG1
37,20,-0.0505691,yG1
37,21,0.467469,yG1
37,1,0.395113,yG2
37,2,0.255711,yG2
37,3,0.380516,yG2
37,4,-0.206872,yG2
37,5,0.111114,yG2
37,6,0.0102663,yG2
37,7,0.540311,yG2
37,8,0.29484,yG2
37,9,0.431112,yG2
37,10,0.298922,yG2
37,11,0.45718,yG2
37,12,-0.176294,yG2
37,13,-0.425221,yG2
37,14,-0.53646,yG2
37,15,0.30634,yG2
37,16,0.703363,yG2
37,17,0.334607,yG2
37,18,-0.351449,yG2
37,19,0.0513713,yG2
37,20,0.791541,yG2
37,21,0.280319,yG2
37,1,-0.24062,yG3
37,2,0.495952,yG3
37,3,-0.108521,yG3
37,4,-0.506392,yG3
37,5,0.167633,yG3
37,6,0.330444,yG3
37,7,-0.439075,yG3
37,8,0.335171,yG3
37,9,-0.0209819,yG3
37,10,0.326755,yG3
37,11,-0.725155,yG3
37,12,0.258232,yG3
37,13,-0.2223,yG3
37,14,0.104039,yG3
37,15,-0.113226,yG3
37,16,1.15523,yG3
37,17,-0.103223,yG3
37,18,0.277538,yG3
37,19,-0.277296,yG3
37,20,-0.37475,yG3
37,21,-0.277469,yG3
37,1,0.28861,yG4
37,2,0.112062,yG4
37,3,-0.289447,yG4
37,4,-0.1996,yG4
37,5,0.122719,yG4
37,6,-0.0725902,yG4
37,7,0.485415,yG4
37,8,0.0308543,yG4
37,9,-0.162519,yG4
37,10,0.0595464,yG4
37,11,0.17561,yG4
37,12,-0.126583,yG4
37,13,-0.137802,yG4
37,14,0.219466,yG4
37,15,0.365943,yG4
37,16,0.0060711,yG4
37,17,0.174542,yG4
37,18,0.171272,yG4
37,19,0.07531,yG4
37,20,0.12258,yG4
37,21,0.0849759,yG4
37,1,0.206605,yG5
37,2,-0.0410628,yG5
37,3,-0.21289,yG5
37,4,0.26398,yG5
37,5,0.31263,yG5
37,6,-0.212602,yG5
37,7,0.0326626,yG5
37,8,0.251185,yG5
37,9,-0.215524,yG5
37,10,0.0461165,yG5
37,11,0.115414,yG5
37,12,0.25888,yG5
37,13,0.236557,yG5
37,14,0.30124,yG5
37,15,-0.484729,yG5
37,16,0.186125,yG5
37,17,-0.251021,yG5
37,18,-0.11512,yG5
37,19,0.117789,yG5
37,20,0.348081,yG5
37,21,0.292534,yG5
38,0,3.17101,yAB
38,7,3.46404,yAB
38,21,3.08289,yAB
38,123,1.86589,yAB
38,180,1.1123,yAB
38,300,-0.773654,yAB
38,1,0.582537,yG1
38,2,0.479478,yG1
38,3,0.378811,yG1
38,4,0.470806,yG1
38,5,0.152222,yG1
38,6,0.345344,yG1
38,7,0.0757111,yG1
38,8,-0.33269,yG1
38,9,0.668185,yG1
38,10,-0.42887,yG1
38,11,0.0579104,yG1
38,12,-0.318596,yG1
38,13,-0.31084,yG1
38,14,-0.140511,yG1
38,15,-0.113601,yG1
38,16,-0.0427056,yG1
38,17,-0.217223,yG1
38,18,0.122735,yG1
38,19,0.259332,yG1
38,20,-0.235445,yG1
38,21,0.0705057,yG1
38,1,-0.18492,yG2
38,2,-0.857789,yG2
38,3,0.26149,yG2
38,4,-0.0185624,yG2
38,5,-0.0821001,yG2
38,6,-0.628589,yG2
38,7,0.146409,yG2
38,8,-0.50306,yG2
38,9,-0.0618359,yG2
38,10,0.0117285,yG2
38,11,-0.00652986,yG2
38,12,-0.188843,yG2
38,13,0.137013,yG2
38,14,0.574202,yG2
38,15,0.265992,yG2
38,16,0.658721,yG2
38,17,0.383467,yG2
38,18,0.139871,yG2
38,19,-0.568909,yG2
38,20,-0.497435,yG2
38,21,0.386406,yG2
38,1,-0.0909985,yG3
38,2,-0.102301,yG3
38,3,-0.691951,yG3
38,4,-0.315584,yG3
38,5,0.205856,yG3
38,6,-0.197276,yG3
38,7,-0.257461,yG3
38,8,-0.717152,yG3
38,9,-0.886458,yG3
38,10,0.0309377,yG3
38,11,0.370783,yG3
38,12,0.0385695,yG3
38,13,-0.725926,yG3
38,14,0.42189,yG3
38,15,-0.279842,yG3
38,16,0.479215,yG3
38,17,-0.245042,yG3
38,18,-0.374953,yG3
38,19,0.015841,yG3
38,20,0.428944,yG3
38,21,0.717544,yG3
38,1,0.172799,yG4
38,2,-0.0387767,yG4
38,3,0.446492,yG4
38,4,0.358623,yG4
38,5,-0.0140479,yG4
38,6,-0.353756,yG4
38,7,-0.266416,yG4
38,8,-0.167356,yG4
38,9,-0.138037,yG4
38,10,0.311656,yG4
38,11,-0.928303,yG4
38,12,-0.0932234,yG4
38,13,0.31696,yG4
38,14,0.42844,yG4
38,15,0.0572966,yG4
38,16,-0.20069,yG4
38,17,0.740197,yG4
38,18,0.144317,yG4
38,19,0.331106,yG4
38,20,0.281238,yG4
38,21,0.0689385,yG4
38,1,-0.0730504,yG5
38,2,-0.658878,yG5
38,3,0.168038,yG5
38,4,0.359867,yG5
38,5,0.24281,yG5
38,6,-0.339327,yG5
38,7,0.15637,yG5
38,8,-0.440825,yG5
38,9,0.068245,yG5
38,10,0.143141,yG5
38,11,0.462119,yG5
38,12,-0.209486,yG5
38,13,-0.0170806,yG5
38,14,-0.181656,yG5
38,15,-0.14468,yG5
38,16,-0.0725824,yG5
38,17,0.00867952,yG5
38,18,-0.155392,yG5
38,19,0.211102,yG5
38,20,-0.258888,yG5
38,21,-0.0264025,yG5
39,0,2.96223,yAB
39,7,4.08839,yAB
39,21,3.9928,yAB
39,123,2.56546,yAB
39,180,1.77932,yAB
39,300,0.0321031,yAB
39,1,-0.0974408,yG1
39,2,0.725687,yG1
39,3,0.213459,yG1
39,4,0.0234708,yG1
39,5,-0.0409679,yG1
39,6,0.209728,yG1
39,7,-0.139617,yG1
39,8,0.077177,yG1
39,9,-0.363132,yG1
39,10,0.33571,yG1
39,11,0.176648,yG1
39,12,0.03469,yG1
39,13,0.104308,yG1
39,14,-0.301158,yG1
39,15,-0.0707028,yG1
39,16,-0.161921,yG1
39,17,-0.0977242,yG1
39,18,0.0136127,yG1
39,19,-0.0576699,yG1
39,20,-0.0834131,yG1
39,21,-1.05766,yG1
39,1,0.452873,yG2
39,2,0.495006,yG2
39,3,0.0649728,yG2
39,4,-0.00825901,yG2
39,5,0.177983,yG2
39,6,-0.574714,yG2
39,7,-0.446819,yG2
39,8,-0.430246,yG2
39,9,0.433429,yG2
39,10,-0.0957665,yG2
39,11,0.259745,yG2
39,12,0.0633271,yG2
39,13,0.349105,yG2
39,14,-0.291548,yG2
39,15,0.110294,yG2
39,16,0.100808,yG2
39,17,0.229755,yG2
39,18,-0.130607,yG2
39,19,0.138212,yG2
39,20,-0.688706,yG2
39,21,-0.79959,yG2
39,1,0.47619,yG3
39,2,-0.0974399,yG3
39,3,-0.333119,yG3
39,4,-0.740841,yG3
39,5,0.527831,yG3
39,6,-0.162365,yG3
39,7,-0.431374,yG3
39,8,-0.0661334,yG3
39,9,0.79416,yG3
39,10,0.173652,yG3
39,11,-0.510909,yG3
39,12,0.128486,yG3
39,13,0.394301,yG3
39,14,-0.521076,yG3
39,15,-0.829701,yG3
39,16,-0.150075,yG3
39,17,0.375272,yG3
39,18,-0.160083,yG3
39,19,0.439103,yG3
39,20,0.478978,yG3
39,21,-0.937868,yG3
39,1,0.0593461,yG4
39,2,0.163309,yG4
39,3,0.272907,yG4
39,4,0.509361,yG4
39,5,-0.329546,yG4
39,6,-0.111326,yG4
39,7,0.08558,yG4
39,8,-0.374625,yG4
39,9,-0.239614,yG4
39,10,0.189639,yG4
39,11,-0.199848,yG4
39,12,0.483743,yG4
39,13,0.151492,yG4
39,14,-0.304211,yG4
39,15,0.502865,yG4
39,16,0.279921,yG4
39,17,-0.636525,yG4
39,18,-0.339511,yG4
39,19,-0.953846,yG4
39,20,-0.331771,yG4
39,21,0.251405,yG4
39,1,0.117499,yG5
39,2,0.315953,yG5
39,3,0.534988,yG5
39,4,-0.0224527,yG5
39,5,-0.00664873,yG5
39,6,0.338047,yG5
39,7,-0.434705,yG5
39,8,0.285603,yG5
39,9,0.249426,yG5
39,10,-0.0791431,yG5
39,11,0.224851,yG5
39,12,0.645455,yG5
39,13,-0.203656,yG5
39,14,-0.148549,yG5
39,15,0.152081,yG5
39,16,0.0679489,yG5
39,17,-0.356944,yG5
39,18,-0.188795,yG5
39,19,0.375191,yG5
39,20,-0.440931,yG5
39,21,-0.544898,yG5
40,0,2.92937,yAB
40,7,4.2972,yAB
40,21,4.21416,yAB
40,123,3.14742,yAB
40,180,2.71418,yAB
40,300,1.4459,yAB
40,1,0.594472,yG1
40,2,0.14739,yG1
40,3,0.23507,yG1
40,4,0.41607,yG1
40,5,0.0837797,yG1
40,6,0.0613585,yG1
40,7,0.0056658,yG1
40,8,0.212352,yG1
40,9,-0.269409,yG1
40,10,0.0114548,yG1
40,11,-0.132838,yG1
40,12,0.0315033,yG1
40,13,0.146862,yG1
40,14,0.00589983,yG1
40,15,-0.441453,yG1
40,16,0.0765174,yG1
40,17,-0.0187518,yG1
40,18,-0.324923,yG1
40,19,-0.00771999,yG1
40,20,-0.308784,yG1
40,21,0.146211,yG1
40,1,-0.189608,yG2
40,2,0.0450842,yG2
40,3,-0.418175,yG2
40,4,0.126997,yG2
40,5,0.422389,yG2
40,6,-0.0114161,yG2
40,7,0.487439,yG2
40,8,0.18097,yG2
40,9,0.143467,yG2
40,10,0.165294,yG2
40,11,0.493101,yG2
40,12,-0.0954575,yG2
40,13,0.101996,yG2
40,14,0.00278974,yG2
40,15,-0.0289012,yG2
40,16,0.326991,yG2
40,17,0.0716118,yG2
40,18,-0.226332,yG2
40,19,0.536272,yG2
40,20,-0.238459,yG2
40,21,0.555282,yG2
40,1,0.0666661,yG3
40,2,0.0040326,yG3
40,3,0.873745,yG3
40,4,0.0515718,yG3
40,5,0.730602,yG3
40,6,0.520267,yG3
40,7,-0.482504,yG3
40,8,-0.550505,yG3
40,9,0.474439,yG3
40,10,0.164248,yG3
40,11,0.517986,yG3
40,12,0.614109,yG3
40,13,0.0676783,yG3
40,14,0.0924571,yG3
40,15,0.548744,yG3
40,16,-0.950024,yG3
40,17,-0.224526,yG3
40,18,-0.762938,yG3
40,19,-0.257966,yG3
40,20,0.34824,yG3
40,21,-0.644001,yG3
40,1,0.258029,yG4
40,2,0.806566,yG4
40,3,0.0714143,yG4
40,4,0.689694,yG4
40,5,-0.0731128,yG4
40,6,-0.492474,yG4
40,7,0.0528844,yG4
40,8,0.185822,yG4
40,9,-0.132008,yG4
40,10,0.030306,yG4
40,11,-0.0325124,yG4
40,12,0.164855,yG4
40,13,0.135635,yG4
40,14,-0.10506,yG4
40,15,-0.6984,yG4
40,16,-0.351835,yG4
40,17,-0.393686,yG4
40,18,-0.0730431,yG4
40,19,-0.0555139,yG4
40,20,0.136017,yG4
40,21,0.138274,yG4
40,1,0.0628816,yG5
40,2,-0.261034,yG5
40,3,-0.789163,yG5
40,4,-0.311247,yG5
40,5,0.00289817,yG5
40,6,0.191604,yG5
40,7,-0.0741081,yG5
40,8,0.22194,yG5
40,9,-0.852968,yG5
40,10,0.353462,yG5
40,11,0.530521,yG5
40,12,-0.0358795,yG5
40,13,-0.115162,yG5
40,14,0.303877,yG5
40,15,-0.160326,yG5
40,16,0.64197,yG5
40,17,0.331578,yG5
40,18,0.137776,yG5
40,19,-0.302545,yG5
40,20,-0.0752416,yG5
40,21,0.0838678,yG5
41,0,3.1819,yAB
41,7,3.62829,yAB
41,21,3.53166,yAB
41,123,2.01655,yAB
41,180,1.18299,yAB
41,300,-0.547932,yAB
41,1,0.694711,yG1
41,2,0.249776,yG1
41,3,0.150998,yG1
41,4,-0.206263,yG1
41,5,0.266596,yG1
41,6,0.136056,yG1
41,7,0.144552,yG1
41,8,0.16275,yG1
41,9,0.00518702,yG1
41,10,-0.263042,yG1
41,11,0.691934,yG1
41,12,-0.511736,yG1
41,13,0.259826,yG1
41,14,0.287075,yG1
41,15,-0.0619881,yG1
41,16,0.303511,yG1
41,17,0.342125,yG1
41,18,0.77238,yG1
41,19,0.320238,yG1
41,20,-0.658823,yG1
41,21,0.227711,yG1
41,1,-0.131497,yG2
41,2,-0.0936872,yG2
41,3,-0.0955041,yG2
41,4,-0.076514,yG2
41,5,0.102981,yG2
41,6,0.189225,yG2
41,7,-0.12613,yG2
41,8,-0.045982,yG2
41,9,-0.0917716,yG2
41,10,-0.0600884,yG2
41,11,-0.412549,yG2
41,12,0.485261,yG2
